"","RNA.0","RNA.1","RNA.2","RNA.3","RNA.4","RNA.5"
"ENSG00000237282",0,0,0,0,0,0
"ENSG00000089091",0.000542266702443034,0.000955265192222624,0.0107075443979618,0.00515351952217812,0.00535890361730998,0.0204609165574948
"ENSG00000132664",0.0139113928326052,0.018910561204287,0.0266182104018895,0.0247160821344051,0.0181314390944552,0.0352868437194509
"ENSG00000089050",0.0499626290037727,0.00755414057158211,0.018873266881521,0.0206977069089916,0.00907893132344669,0.00516374636641245
"ENSG00000101310",0.0737618544741619,0.0429547180394827,0.115774890287741,0.0551511203580648,0.209053821073833,0.0456152610822052
"ENSG00000232388",0.771623979322962,0.343426138064418,0.575836092812571,0.64646178634468,0.539692232643933,0.511194497349524
"ENSG00000125821",0.0310558243560239,0.0711393208136607,0.0708397411535659,0.135585467166804,0.110091083836607,0.157411313423858
"ENSG00000233993",0,0,0,0,0,0
"ENSG00000179935",0,0,0,0.000877225424656041,0,0
"ENSG00000273148",0.000535080325682606,0.00662153173228755,0.0033270734285143,0.00346499992707538,0.00920675964720682,0.00528251142241683
"ENSG00000132631",0,0,0,0,0,0
"ENSG00000274863",0,0,0,0,0,0
"ENSG00000185052",0,0.000953772733729771,0,0.00087842239165323,0,0
"ENSG00000235996",0,0,0,0,0,0
"ENSG00000179447",0,0,0,0,0,0
"ENSG00000268628",0.000496099297137444,0,0.000832753012569659,0.000799122732378943,0,0
"ENSG00000132669",0.0122013788976425,0.00473445015576635,0.172647607881851,0.377418687685701,0.0107083820776792,0.0100037606657998
"ENSG00000173418",0.220779046194422,0.0960884114802897,0.193138965891348,0.231784227567207,0.237573237438717,0.237982958066004
"ENSG00000101343",0.0543559190781971,0.0552384558385568,0.0548593921774073,0.0640537365988292,0.122832743214902,0.129548588096456
"ENSG00000089101",0,0,0.00080908367973495,0,0,0
"ENSG00000241054",0,0,0,0,0,0
"ENSG00000225417",0,0.000943948535188582,0,0,0,0
"ENSG00000243810",0,0,0,0,0,0
"ENSG00000173404",0,0.000476634576344484,0,0,0,0
"ENSG00000188559",0.130588509678553,0.0381093678525919,0.046819683640873,0.272216980166207,0.0181744948676836,0.0567955341130783
"ENSG00000234104",0,0,0,0,0,0
"ENSG00000225127",0,0.00142347724533474,0.0016274308447987,0,0,0
"ENSG00000088970",0.0137309238339308,0.0433985569214657,0.0173528560063713,0.0434862045289395,0.0473027918495503,0.0468692779604012
"ENSG00000228604",0,0,0,0,0,0
"ENSG00000232712",0.00107106680365705,0.0141409534927405,0.0116695786546653,0.0324346471154585,0.00195738254022244,0.0102929236560304
"ENSG00000275457",0.0106216329375671,0.00849313774002957,0.0123636466452676,0.0154916091574054,0.00183555713559699,0
"ENSG00000088930",0.200905744159982,0.14394872817273,0.3769486134281,0.201010846568878,0.257819959351916,0.233885815568159
"ENSG00000125816",0,0,0,0,0,0
"ENSG00000225280",0,0,0,0,0,0
"ENSG00000278041",0,0,0,0,0,0
"ENSG00000125820",0,0,0,0,0,0
"ENSG00000258197",0,0,0,0,0,0
"ENSG00000233492",0,0,0,0,0,0
"ENSG00000279082",0.0107650114169016,0.000476843967479372,0,0,0,0.00545314385797945
"ENSG00000280350",0,0,0,0,0,0
"ENSG00000125813",0,0,0,0,0,0
"ENSG00000238034",0,0,0,0,0,0
"ENSG00000234435",0,0,0,0,0,0
"ENSG00000234862",0,0,0,0,0,0
"ENSG00000225321",0.000266442731535714,0,0,0,0,0
"ENSG00000204684",0.0013547738624104,0.000472415794294276,0,0,0,0
"ENSG00000259974",1.33364856689013,0.00652898034404699,0.0143445443624481,0.0645350701602937,0.0151447367508582,0.0100280179697085
"ENSG00000125798",0.178068530010291,0.000915322984157876,0.00249655479189767,0.0303336786374319,0.00195997915387331,0
"ENSG00000237396",0,0,0,0,0,0
"ENSG00000230400",0,0,0,0,0,0
"ENSG00000283072",0,0,0,0,0,0
"ENSG00000230492",0,0,0,0,0,0
"ENSG00000132671",0,0,0,0,0,0
"ENSG00000178726",0.00220387443484183,0.000473258847487886,0.0854702000369022,0.233151492518,0.00172543512435551,0.00990322558117301
"ENSG00000125810",0.00455385957820144,0.0118106734990286,0.451923312539759,0.569447452696993,0.0188063759535528,0.030617988306909
"ENSG00000233746",0,0,0.000843414937002608,0,0,0
"ENSG00000230387",0,0,0.000824513121488343,0,0,0
"ENSG00000277901",0,0,0,0.000906119704552683,0,0
"ENSG00000234832",0,0,0,0,0,0
"ENSG00000132661",0.0381152975374056,0.0866121911669922,0.0472716363567461,0.12071455601409,0.187301351097807,0.235208904112415
"ENSG00000232645",0.00352823173672671,0.00655931426814078,0.00339535057494358,0.00346740236793305,0.0112231278885737,0
"ENSG00000125812",0.0150030253868149,0.011827762520412,0.0373346799455582,0.0130622818065987,0.0331397809642388,0.014879768515085
"ENSG00000125814",0.0164172326378742,0.0179066210076511,0.0175672256915043,0.0351438826761023,0.0163278649503513,0.0149336083541892
"ENSG00000125823",0,0,0,0,0,0
"ENSG00000125831",0,0,0,0,0,0
"ENSG00000273838",0,0,0,0,0,0
"ENSG00000260202",0,0,0,0,0,0
"ENSG00000276638",0,0,0,0,0,0
"ENSG00000125815",0,0,0,0,0,0
"ENSG00000101435",0,0,0,0,0,0
"ENSG00000173335",0,0,0,0,0,0
"ENSG00000101439",7.3839783917773,0.198707016368537,12.6841240262965,2.64482093888995,0.366006492216614,0.990836282405188
"ENSG00000270001",0.000537133919943182,0,0.00165457816710927,0.000885024548761586,0,0
"ENSG00000225056",0,0,0.000794548195767988,0.000904967910822706,0,0
"ENSG00000101441",0,0,0,0,0,0
"ENSG00000170373",0.000516089320262735,0,0,0.00859262064692617,0,0
"ENSG00000230908",0,0,0,0,0,0
"ENSG00000170369",0,0,0,0,0,0
"ENSG00000170367",0,0,0.000813072341928983,0.000878527923090632,0,0
"ENSG00000149435",0.000802264747437258,0,0,0.00176600945141866,0,0
"ENSG00000236151",0,0,0,0,0,0
"ENSG00000230133",0,0,0,0,0,0
"ENSG00000232200",0,0,0,0,0,0
"ENSG00000101463",0,0,0,0.00256574095137054,0,0
"ENSG00000228539",0,0,0,0,0,0
"ENSG00000231015",0,0,0,0,0,0
"ENSG00000274173",0.0139589296480176,0.00282361867622394,0.000824494910724571,0.00774721583365177,0,0
"ENSG00000077984",0.0104994681530992,1.34555448577487,0.0482792721247442,0.0429352373278618,0.0352015660441968,1.43315905337432
"ENSG00000101474",0.701774583703948,0.436452199018923,0.142537393958783,0.162885328920807,0.185928146729379,0.601059904322531
"ENSG00000154930",0.0196681951347863,0.0745690433736772,0.032234068313299,0.0582444655898746,0.183149995431311,0.133263589203178
"ENSG00000275358",0,0,0,0,0,0
"ENSG00000100987",0.000272730477249036,0,0,0.00088437879977774,0,0
"ENSG00000230725",0,0,0,0,0,0
"ENSG00000197586",0.0404978289914449,0.0231373652812271,0.05213876776886,0.0664551451276831,0.0751575609920978,0.0206840279483559
"ENSG00000277938",0.00107112921564226,0.00283625913057163,0.000810951342686268,0.00535115362985326,0,0
"ENSG00000274414",0,0,0,0.000899468852560335,0,0
"ENSG00000100994",0.0160126122682038,0.0198537815297482,0.03640038844117,0.0419499051648813,0.0522710300549778,0.036490582756202
"ENSG00000274507",0,0,0,0,0,0
"ENSG00000276952",0,0,0.000813072341928983,0.000902952614271236,0.00178849433201171,0
"ENSG00000100997",0.0534492037730735,0.029694229910542,0.111983399423701,0.071165953574131,0.125231990112131,0.103290999223988
"ENSG00000101003",0.00188211226872448,0,0.00331344943239101,0.00332654404354617,0.0369317597722137,0.0360895356709401
"ENSG00000101004",0.0207626115085311,0.00378469206799144,0.000837224980546846,0.0317338850921784,0.00359541328385879,0
"ENSG00000170191",0.0150456614897653,0.00757244488809027,0.0108277653175775,0.0175527937652572,0.0129468790749469,0.0413263817281738
"ENSG00000213742",0.00704717156485448,0.0056427916128516,0.000809323232590438,0.0034569466529873,0.0183003126333106,0.00511375335968582
"ENSG00000130684",0.00804970687481889,0.016096407000683,0.00832926557035979,0.0139892269373582,0.00706389507524281,0.00523822668695145
"ENSG00000278383",0.00108003899524356,0.000940599756715381,0,0,0,0
"ENSG00000226465",0.00987371424848649,0.00234411369125737,0.000828513397495577,0.0128245789565971,0.00362113963384781,0
"ENSG00000175170",0,0.000952663468971183,0,0,0,0
"ENSG00000226203",0,0.000476840426890067,0,0,0,0
"ENSG00000231081",0,0,0,0,0,0
"ENSG00000230440",0,0,0,0,0,0
"ENSG00000238129",0,0,0,0,0,0
"ENSG00000205611",0,0.00518504883976532,0.00246324486528884,0.00168009972812729,0.00193803174607232,0
"ENSG00000231934",0,0,0,0.00078585632911878,0,0
"ENSG00000215547",0,0,0,0,0,0
"ENSG00000215545",0,0,0,0,0,0
"ENSG00000131068",0,0,0,0,0,0
"ENSG00000180483",0,0,0,0,0,0
"ENSG00000204548",0,0,0,0,0,0
"ENSG00000180424",0,0,0,0,0,0
"ENSG00000180383",0,0,0,0,0,0
"ENSG00000088320",0,0,0,0.00777696585607044,0,0
"ENSG00000233354",0,0,0,0,0,0
"ENSG00000101294",0.244616988773168,0.117262545786361,0.234662385618414,0.226912669384361,1.22791843217809,0.204663989658821
"ENSG00000230613",0.0390442238788955,0.0014369378192462,0.000859549361266934,0.00262900179940979,0.00171454444231431,0.00531422853605927
"ENSG00000278276",0.000758132362418481,0.000480043776065135,0.00244756204663441,0.00170339921161986,0.00192740736647299,0
"ENSG00000125968",0.319610661307106,0.0558988589448688,0.134378866932094,7.09698804482751,0.0995377246033563,0.12180977649736
"ENSG00000131055",0,0.000951436963406251,0,0,0,0
"ENSG00000171552",0.116354151942124,0.111355328152319,0.0615709566329167,0.186552850951451,0.16863503425723,0.297735999867105
"ENSG00000236559",0,0.000945860521521133,0,0,0,0
"ENSG00000281376",0.00163413298381164,0.000477584959221535,0.00165706219644922,0.00164751950043799,0.00187919109350374,0.0052158388144177
"ENSG00000088325",0.00798075006588411,0.0117517732478188,0.0169108786720354,0.0256275539675883,0.182859063152174,0.735830448947457
"ENSG00000101306",0.000278380069131441,0,0,0,0.00189552915298744,0
"ENSG00000179772",0,0,0,0.0026686199434357,0,0
"ENSG00000149599",0.00027148536517303,0.000470822827515147,0.00168374934478915,0.00696829337425146,0,0
"ENSG00000131044",0.00027121377526267,0.000948753855355065,0.00164248460704169,0.00180918082397042,0,0
"ENSG00000088356",0.0242214191982244,0.0509932526183581,0.0256211073108852,0.0581604843127721,0.0771682419920137,0.108860344921438
"ENSG00000260903",0,0,0,0,0,0
"ENSG00000101331",0,0,0.000848652805117814,0.0762494394085091,0.00175054282500534,0
"ENSG00000226239",0,0.000466705711086197,0,0,0,0
"ENSG00000101336",0.0038381947808204,0.00805842859542872,0.452463252474549,0.0157012997764857,0.0107577295401667,0.0393671747050816
"ENSG00000101337",0.0747053391387365,0.0269711028209631,0.0528522702153196,0.0751040968787199,0.0848003784493134,0.0298712513077929
"ENSG00000126003",0.0105201418510948,0.00564310855807313,0.0239571392623949,0.0298565649968334,0.0236680846854471,0.0315702486708244
"ENSG00000101346",0.108730464287799,0.014144674612703,0.0239828217776718,0.058046111453189,0.0401747667615882,0.0205903433961303
"ENSG00000101350",0.0790128072006138,0.0255404559812306,0.0189777728030033,0.0914851981933485,0.0627534139939814,0.0357240888798926
"ENSG00000277692",0.000794676819513584,0,0.00083203316547567,0.000888543469128184,0,0
"ENSG00000171456",0.0971111387791161,0.0699384803062376,0.0595589850512138,0.152582895647968,0.239468042201686,0.185911278563394
"ENSG00000197183",0.0132100070946072,0.0410951639904705,0.0115671321595659,0.0930807892211682,0.0074803864991841,0.0465090837635294
"ENSG00000236772",0,0,0,0,0,0
"ENSG00000277301",0,0.000953335740822516,0,0.00175645651816669,0.00181537535410695,0
"ENSG00000233293",0,0,0,0,0,0
"ENSG00000204393",0,0,0,0,0,0
"ENSG00000228156",0,0,0,0,0,0
"ENSG00000198547",0,0,0,0,0,0
"ENSG00000149600",0.111280293363028,0.224315229991043,0.130577242859987,0.181757345088326,0.154279435040164,0.421977111611902
"ENSG00000088305",0.00162011639003196,0.000470061696886514,0.000792156566588693,0.00174888231126001,0.00183961201896999,0.0152791605480154
"ENSG00000101367",0.0431703065884053,0.128768233827171,0.270157446644566,0.159475518304583,0.354087667360868,0.383356067841719
"ENSG00000260536",0,0,0,0,0,0
"ENSG00000260257",0.0112897659658293,0.0241854353785651,0.0208655365743939,0.0386812324312534,0.0541453216569731,0.0362558602809642
"ENSG00000215529",0,0.000467835737845688,0,0,0,0
"ENSG00000167098",0,0,0,0,0,0
"ENSG00000078898",0.00457807598713611,0,0,0,0,0
"ENSG00000167104",0,0,0,0,0,0
"ENSG00000186190",0,0,0,0,0,0
"ENSG00000186191",0,0,0,0,0,0
"ENSG00000131050",0,0,0,0,0,0
"ENSG00000224876",0,0,0,0,0,0
"ENSG00000131059",0,0,0,0,0,0
"ENSG00000198183",0,0,0,0,0,0
"ENSG00000125999",0.000270839913955446,0,0,0.00263042164723072,0,0
"ENSG00000101391",0.0412095184109946,0.0405968928708143,0.0331707583944842,0.0303473904111445,0.0657068695339969,0.0714736860348097
"ENSG00000101400",0.0265342505906255,0.0169151485347704,0.00582772894300364,0.0178308405210816,0.0127932125616729,0.0521954155676676
"ENSG00000078699",0.020711572507181,0.0448825423107072,0.0272475178377466,0.0418935901020745,0.0237920864435968,0.0712516753855774
"ENSG00000275223",0.000267465171771023,0,0,0,0,0
"ENSG00000125967",0.0269215530275469,0.0104029331099559,0.0174770406123929,0.0120514595058785,0.0217559072768446,0.00544939863226085
"ENSG00000149609",0.00026676281756537,0.00235762715601657,0.000825210594601332,0,0.00193021004984842,0
"ENSG00000271803",0,0,0,0.000799122732378943,0,0
"ENSG00000101412",0.00241991018260063,0.000926283943912612,0.00080385554043108,0.00343411794209336,0.0431245612917052,0.23758765418342
"ENSG00000101417",0.0925796946824009,0.0136890499195838,0.0207489011332189,0.038203175876086,0.0550731354469392,0.0677597559807637
"ENSG00000229188",0,0,0,0,0,0
"ENSG00000131061",0.00218577556661585,0.000953391888592094,0.00500906951149741,0.00512189402599342,0.0150477764082782,0.00524998193114019
"ENSG00000230753",0,0,0.000828755708213128,0.0102418367050165,0,0
"ENSG00000101421",0.192572500779033,0.1447216503943,0.3444844208784,0.3410555475315,0.443805927204822,0.374913173565772
"ENSG00000125970",0.111539538259509,0.293217939148048,0.313193089738701,0.341036126710389,0.733227606397859,1.0382013885037
"ENSG00000228386",0,0,0,0,0,0
"ENSG00000125977",1.35341540505271,0.368938705014512,0.639710601579823,1.09825627596259,2.18064510962305,1.2592914291564
"ENSG00000101440",0.0153243095777028,0.00142436339335224,0.00249299525330931,0.00792140498455198,0,0
"ENSG00000101444",0.198920547110008,0.0452136749358065,0.156089785145772,0.103900303174659,0.428604171248817,0.221506737890377
"ENSG00000078747",0.15218760629388,0.0774849794462877,0.0689911057993805,0.0762486929565915,0.0649144106540418,0.109518416310815
"ENSG00000236388",0.000280743500011392,0.00282566670330072,0.000837011171968404,0.00261167104211451,0.00550683007977762,0.0102929236560304
"ENSG00000125971",0.290076412727549,0.278477040174227,0.365602121730648,0.683244290577424,0.769981887661857,0.577517296295763
"ENSG00000101460",0.131178008385772,0.0235774547099389,0.0452776827609417,0.257652970671861,0.0183525855556956,0.0518851422783083
"ENSG00000101464",0.0228013649341272,0.0151209564785637,0.0173106408027848,0.0285914399333236,0.0422326812396665,0.0512198301241678
"ENSG00000198646",0.0330264836264003,0.0217198553428751,0.0322445286912729,0.063398900063089,0.0407455558395802,0.0769835587841298
"ENSG00000078804",0.0786419890228844,0.00843870391006562,0.030533200377079,0.043960007797781,0.0166210475631195,0
"ENSG00000131067",0.0309613461570816,0.0118245792889938,0.00916264413388363,0.0269049293260496,0.00571731793643051,0.00509914087423069
"ENSG00000131069",0.295859677843917,0.0213600798872201,0.0524162876748061,0.0692051415023116,0.0773574426149823,0.0431208268339234
"ENSG00000100983",0.0805031616729638,0.0367049895056203,0.0473627419730396,0.0552853402533382,0.0688796003646319,0.153673178445048
"ENSG00000078814",0.000791069425784606,0.00473908602946931,0.00410754235909845,0.00608539356474474,0.00186997815950328,0.00532540113996866
"ENSG00000100991",0.0622476559414918,0.0594860333662962,0.0732988350333767,0.084394923000791,0.0841929747207727,0.118102064237319
"ENSG00000088298",0.065908318746172,0.0594821319135621,0.0617001096072011,0.0731093467619198,0.322203418731661,0.0623942850340602
"ENSG00000101000",0.00555128979145661,0.00985144876310659,0.00336844945085537,0.364520106549337,0,0.0210136251005561
"ENSG00000278367",0.00484385532954658,0,0,0,0,0
"ENSG00000126005",0.179179998916114,0.145487403580346,0.300885047112043,0.279370094713717,0.189874988960618,0.294566266782588
"ENSG00000125966",0.000544785645118097,0.000474507289734717,0.00168233131621168,0.006814737165797,0.00191203248545549,0
"ENSG00000261582",0,0,0,0,0,0
"ENSG00000242372",0.631559871461679,0.198285275952821,0.221442172345276,0.305414153352572,0.326357091228367,0.325859570502645
"ENSG00000235214",0.000248490741027142,0,0,0,0,0
"ENSG00000125998",0.000795003349025442,0,0,0,0,0
"ENSG00000101019",0.0394758998341886,0.0216431718996664,0.0198094208678703,0.0294473359890873,0.0651119328725048,0.0414853291077557
"ENSG00000204183",0,0,0,0,0,0
"ENSG00000125965",0,0,0,0.000875369659777923,0,0
"ENSG00000126001",0.0117779259479214,0.0392714474365132,0.0272427864262865,0.0262292537895205,0.0386071861910098,0.0310911513616402
"ENSG00000230155",0.000551366874609292,0.0561564030768788,0.023494318454908,0.0104522339760899,0.0438496850978006,0.0467251031809804
"ENSG00000125975",0,0,0,0,0,0
"ENSG00000125991",0.413821477632826,0.25195415693657,0.42553065852743,0.635976014248789,1.22189687781525,0.528312343068001
"ENSG00000061656",0.0153267016041318,0.00988767275868578,0.00417464680536523,0.0255714173323851,0.510718646671497,0.0257116661208008
"ENSG00000214078",0.0686252374987488,0.243659419208991,0.122255147937235,0.164130429085837,0.24200662238094,0.415408055502467
"ENSG00000272897",0,0,0,0,0,0
"ENSG00000244462",0.04034905953954,0.047686122554306,0.0712816297057964,0.0771027912598681,0.061725444613257,0.0919283746171105
"ENSG00000244005",0.0780453030885756,0.0184210390201756,0.0248664105775005,0.036452657445431,0.0421351510162825,0.0520351101256778
"ENSG00000125995",1.7713081676299,0.286509457692822,0.452191501893033,0.751619106264216,1.47958041615939,0.652597876106373
"ENSG00000131051",0.569370758944656,0.865564480985125,0.597020077130124,0.899914046871421,1.00428936089965,1.33051040342559
"ENSG00000025293",0.0499650516553262,0.197497366405689,0.186032808223028,0.184893610027286,0.11289174186525,0.26261223177227
"ENSG00000171222",0.830526813990468,0.355043606485594,0.56874318817123,0.699948972318637,0.740015679743552,0.754634900216838
"ENSG00000149646",0.0307223281166088,0.0424642639607566,0.0387558486121854,0.0357548792700969,0.0766621491367896,0.036530758191765
"ENSG00000260032",0.416548058355248,0.111499921938029,0.361415015081464,0.631156742590604,0.198711108486559,0.170490907089094
"ENSG00000277235",0.000265384672297776,0,0,0.00349375483138045,0,0
"ENSG00000234139",0,0,0,0,0,0
"ENSG00000237063",0,0.00046411493155373,0,0.000880534027989077,0,0
"ENSG00000088367",0.00581282977932696,0.000463841862909556,0.00336952242821463,0.0512811710464871,0.00576865960075019,0
"ENSG00000232406",0,0,0,0,0,0
"ENSG00000278035",0,0,0,0.000879707028009354,0,0
"ENSG00000131043",0.033036963031727,0.0278845546204681,0.0423918181553473,0.0475560046067413,0.0461225386121824,0.0771981351452508
"ENSG00000080845",0.0480361472764207,0.0528424100741744,0.0669322521986609,0.115137784016121,0.0222835007840331,0.0360444516204239
